bloomberg_ticker,numerai_exit_date,numerai_entry_date,hconm,hcik,map_start,map_end
AES US,2022-02-11,2003-01-31,AES CORP. (THE),874761.0,2007-04-14,2009-03-13
AET US,2018-11-23,2003-01-31,AETNA INC,1122304.0,2007-04-14,2099-12-31
AEZ US,2010-12-17,2010-07-02,AMERICAN OIL & GAS INC,1120916.0,2007-04-14,2099-12-31
AF US,2017-09-29,2003-01-31,ASTORIA FINANCIAL CORP,910322.0,2007-04-14,2099-12-31
AFAM US,2018-03-30,2008-09-12,ALMOST FAMILY INC,799231.0,2007-04-14,2099-12-31
AFCE US,2007-01-26,2003-01-31,AFC ENTERPRISES INC,1041379.0,2007-04-14,2014-02-07
AFCE US,2007-01-26,2003-01-31,POPEYES LOUISIANA KITCHEN,1041379.0,2014-02-08,2099-12-31
AFCI US,2004-11-26,2003-01-31,ADVANCED FIBRE COMM INC,898805.0,2007-04-14,2099-12-31
AFCO US,2006-07-07,2003-06-20,APPLIED FILMS CORP,1040660.0,2007-04-14,2099-12-31
AFCO US,2006-07-07,2003-06-20,AMERICAN FARMLAND CO,1474777.0,2015-11-14,2016-09-09
AFCO US,2006-07-07,2003-06-20,AMERICAN FARMLAND CO -REDH,1474777.0,2015-08-08,2015-11-13
AFCO US,2006-07-07,2003-06-20,AMERICAN FARMLAND CO,1474777.0,2016-09-10,2099-12-31
AFFM US,2006-09-22,2006-06-02,AFFIRMATIVE INS HOLDINGS INC,1282543.0,2007-04-14,2099-12-31
AFFX US,2016-03-25,2003-01-31,AFFYMETRIX INC,913077.0,2007-04-14,2099-12-31
AFFY US,2013-03-15,2007-09-07,AFFYMAX INC,1158223.0,2007-04-14,2099-12-31
AFG US,2022-02-11,2003-01-31,AMERICAN FINANCIAL GROUP INC,1042046.0,2007-04-14,2022-01-07
AFG US,2022-02-11,2003-01-31,AMERICAN FINANCIAL GROUP INC,1042046.0,2022-01-08,2099-12-31
AFH US,2016-12-30,2014-07-04,ATLAS FINANCIAL HOLDINGS INC,1539894.0,2013-03-09,2099-12-31
AFI US,2019-11-01,2016-12-09,ARMSTRONG FLOORING INC,1655075.0,2016-04-09,2099-12-31
AFIB US,2021-11-12,2021-04-30,ACUTUS MEDICAL INC,1522860.0,2020-09-12,2099-12-31
AFL US,2022-02-11,2003-01-31,AFLAC INC,4977.0,2007-04-14,2099-12-31
AFMD US,2022-02-11,2015-07-03,AFFIMED NV,1608390.0,2014-10-11,2099-12-31
AFMD US,2022-02-11,2015-07-03,AFFIMED THERAPEUTICS  -REDH,1608390.0,2014-09-13,2014-10-10
AFOP US,2016-06-03,2014-06-27,ALLIANCE FIBER OPTIC PRODUCT,1122342.0,2007-04-14,2099-12-31
AFSI US,2018-11-23,2008-01-11,AMTRUST FINANCIAL SERVICES,1365555.0,2007-04-14,2099-12-31
AGAM US,2010-11-12,2010-10-22,AGA MEDICAL HOLDINGS -REDH,1421419.0,2008-07-12,2009-11-13
AGAM US,2010-11-12,2010-10-22,AGA MEDICAL HOLDINGS INC,1421419.0,2009-11-14,2099-12-31
AGCO US,2022-02-11,2003-01-31,AGCO CORP,880266.0,2007-04-14,2014-03-07
AGCO US,2022-02-11,2003-01-31,AGCO CORP,880266.0,2014-03-08,2099-12-31
AGE US,2007-09-21,2003-05-02,EDWARDS (A G) INC,718482.0,2007-04-14,2099-12-31
AGE US,2007-09-21,2003-05-02,AGEX THERAPEUTICS,1708599.0,2018-12-08,2099-12-31
AGEN US,2022-02-11,2012-07-06,AGENUS INC,1098972.0,2011-01-08,2099-12-31
AGEN US,2022-02-11,2012-07-06,ANTIGENICS INC/DE,1098972.0,2007-04-14,2011-01-07
AGIO US,2022-02-11,2014-04-18,AGIOS PHARMACEUTICALS,1439222.0,2013-08-10,2099-12-31
AGIO US,2022-02-11,2014-04-18,AGIOS PHARMACEUTICALS  -REDH,1439222.0,2013-07-15,2013-08-09
AGIX US,2006-12-15,2003-02-14,ATHEROGENICS INC,1107601.0,2007-04-14,2099-12-31
AGLE US,2022-02-11,2018-06-29,AEGLEA BIOTHERAPEUTICS -REDH,1636282.0,2015-08-08,2016-04-08
AGLE US,2022-02-11,2018-06-29,AEGLEA BIOTHERAPEUTICS INC,1636282.0,2016-04-09,2099-12-31
AGM US,2020-01-24,2014-11-14,FEDERAL AGRICULTURE MTG CP,845877.0,2007-04-14,2099-12-31
AGO US,2022-02-11,2007-06-29,ASSURED GUARANTY LTD,1273813.0,2007-04-14,2099-12-31
AGP US,2012-12-21,2003-01-31,AMERIGROUP CORP,1064863.0,2007-04-14,2099-12-31
AGR US,2022-02-11,2003-02-07,AGERE SYSTEMS INC,1129446.0,2007-04-14,2099-12-31
AGR US,2022-02-11,2003-02-07,AGERE SYSTEMS INC,1129446.0,2007-04-14,2099-12-31
AGR US,2022-02-11,2003-02-07,AVANGRID INC,1634997.0,2016-01-09,2099-12-31
AGRX US,2021-06-25,2020-07-03,AGILE THERAPEUTICS INC,1261249.0,2014-06-14,2099-12-31
AGRX US,2021-06-25,2020-07-03,AGILE THERAPEUTICS INC -REDH,1261249.0,2014-04-12,2014-06-13
AGS US,2022-02-11,2018-10-19,PLAYAGS INC,1593548.0,2018-03-10,2099-12-31
AGS US,2022-02-11,2018-10-19,PLAYAGS INC -REDH,1593548.0,2018-02-10,2018-03-09
AGTC US,2021-06-25,2015-01-16,APPLIED GENETIC TECHNOLOGIES,1273636.0,2014-04-12,2099-12-31
AGX US,2021-09-03,2015-01-23,ARGAN INC,100591.0,2008-02-09,2099-12-31
AGX US,2021-09-03,2015-01-23,ARGAN INC,100591.0,2007-04-14,2008-02-08
AGY US,2005-09-30,2003-01-31,ARGOSY GAMING CO,895385.0,2007-04-14,2099-12-31
AGYS US,2022-02-11,2003-11-14,AGILYSYS INC,78749.0,2017-06-10,2099-12-31
AGYS US,2022-02-11,2003-11-14,AGILYSYS INC,78749.0,2007-04-14,2017-06-09
AH US,2014-03-14,2003-01-31,ARMOR HOLDINGS INC,845752.0,2007-04-14,2099-12-31
AH US,2014-03-14,2003-01-31,ACCRETIVE HEALTH INC,1472595.0,2010-07-10,2017-02-10
AH US,2014-03-14,2003-01-31,ACCRETIVE HEALTH INC-REDH,1472595.0,2010-06-12,2010-07-09
AH US,2014-03-14,2003-01-31,R1 RCM INC,1472595.0,2017-02-11,2099-12-31
AHCI US,2005-10-07,2005-10-07,ALLIED HEALTHCARE INTL INC,890634.0,2007-04-14,2099-12-31
AHCO US,2022-02-11,2020-07-31,ADAPTHEALTH CORP,1725255.0,2020-01-11,2099-12-31
AHG US,2008-10-24,2003-01-31,APRIA HEALTHCARE GROUP INC,882289.0,2007-04-14,2099-12-31
AHG US,2008-10-24,2003-01-31,AKSO HEALTH GROUP,1702318.0,2022-01-08,2099-12-31
AHG US,2008-10-24,2003-01-31,HEXINDAI INC - ADR,1702318.0,2018-02-10,2021-01-08
AHG US,2008-10-24,2003-01-31,XIAOBAI MAIMAI INC,1702318.0,2021-01-09,2022-01-07
AHG US,2008-10-24,2003-01-31,HEXINDAI INC - ADR,1702318.0,2017-12-09,2018-02-09
AHII US,2008-05-02,2007-11-23,ANIMAL HEALTH INTL INC,1372813.0,2007-04-14,2099-12-31
AHL US,2019-02-15,2007-06-29,ASPEN INSURANCE HOLDINGS LTD,1267395.0,2007-04-14,2099-12-31
AHM US,2006-04-28,2005-04-08,AMERICAN HOME MTG INVT CORP,1256536.0,2007-04-14,2099-12-31
AHR US,2006-04-28,2003-01-31,ANTHRACITE CAPITAL INC,1050112.0,2007-04-14,2099-12-31
AHT US,2006-04-28,2005-01-21,ASHFORD HOSPITALITY TRUST,1232582.0,2014-03-08,2016-09-09
AHT US,2006-04-28,2005-01-21,ASHFORD HOSPITALITY TRUST,1232582.0,2014-03-08,2016-09-09
AHT US,2006-04-28,2005-01-21,ASHFORD HOSPITALITY TRUST,1232582.0,2007-04-14,2014-03-07
AHT US,2006-04-28,2005-01-21,ASHFORD HOSPITALITY TRUST,1232582.0,2007-04-14,2014-03-07
AHT US,2006-04-28,2005-01-21,ASHFORD HOSPITALITY TRUST,1232582.0,2016-09-10,2099-12-31
AHT US,2006-04-28,2005-01-21,ASHFORD HOSPITALITY TRUST,1232582.0,2016-09-10,2099-12-31
AI US,2022-02-11,2011-06-17,ARLINGTON ASSET INVESTMENT,1209028.0,2009-11-14,2010-05-07
AI US,2022-02-11,2011-06-17,ARLINGTON ASSET INVESTMENT,1209028.0,2010-05-08,2019-03-08
AI US,2022-02-11,2011-06-17,ARLINGTON ASSET INVESTMENT,1209028.0,2019-03-09,2099-12-31
AI US,2022-02-11,2011-06-17,ARLINGTON ASSET INVESTMENT,1209028.0,2009-06-13,2009-11-13
AI US,2022-02-11,2011-06-17,FRIEDMN BILLINGS RMSY  -CL A,1209028.0,2007-04-14,2009-06-12
AI US,2022-02-11,2011-06-17,C3.AI INC,1577526.0,2021-01-09,2099-12-31
AIG US,2022-02-11,2003-01-31,AMERICAN INTERNATIONAL GROUP,5272.0,2007-04-14,2099-12-31
AIG US,2022-02-11,2003-01-31,AMERICAN INTERNATIONAL GROUP,5272.0,2007-04-14,2099-12-31
AIMC US,2022-02-11,2007-09-14,ALTRA HOLDINGS INC,1374535.0,2007-04-14,2013-12-13
AIMC US,2022-02-11,2007-09-14,ALTRA INDUSTRIAL MOTION CORP,1374535.0,2013-12-14,2099-12-31
AIMT US,2020-10-09,2016-06-03,AIMMUNE THERAPEUTICS -REDH,1631650.0,2015-08-08,2015-09-11
AIMT US,2020-10-09,2016-06-03,AIMMUNE THERAPEUTICS INC,1631650.0,2015-09-12,2099-12-31
AIN US,2022-02-11,2003-01-31,ALBANY INTL CORP  -CL A,819793.0,2007-04-14,2099-12-31
AINV US,2014-06-27,2005-04-01,APOLLO INVESTMENT CORP,1278752.0,2007-04-14,2099-12-31
AINV US,2014-06-27,2005-04-01,APOLLO INVESTMENT CORP,1278752.0,2007-04-14,2099-12-31
AIPC US,2010-07-23,2009-07-03,AMER ITALIAN PASTA CO  -CL A,849667.0,2007-04-14,2099-12-31
AIQ US,2010-04-02,2005-02-25,ALLIANCE HEALTHCARE SVCS INC,817135.0,2009-03-14,2099-12-31
AIQ US,2010-04-02,2005-02-25,ALLIANCE IMAGING INC,817135.0,2007-04-14,2009-03-13
AIR US,2022-02-11,2005-07-22,AAR CORP,1750.0,2007-04-14,2099-12-31
AIRG US,2019-09-20,2019-07-05,AIRGAIN INC,1272842.0,2016-09-10,2099-12-31
AIRG US,2019-09-20,2019-07-05,AIRGAIN INC -REDH,1272842.0,2016-08-13,2016-09-09
AIRM US,2017-04-21,2006-07-14,AIR METHODS CORP,816159.0,2007-04-14,2099-12-31
AIRN US,2006-06-23,2004-06-25,AIRSPAN NETWORKS HOLDINGS IN,1823882.0,2021-09-11,2099-12-31
AIRN US,2006-06-23,2004-06-25,AIRSPAN NETWORKS INC,1105542.0,2007-04-14,2021-09-10
AIRV US,2010-04-09,2009-12-18,AIRVANA INC,1116435.0,2008-01-12,2099-12-31
AIRV US,2010-04-09,2009-12-18,AIRVANA INC -REDH,1116435.0,2007-09-08,2008-01-11
AIS US,2010-09-10,2010-07-02,ANTARES PHARMA INC,1016169.0,2007-04-14,2010-09-10
AIS US,2010-09-10,2010-07-02,ANTARES PHARMA INC,1016169.0,2010-09-11,2021-05-07
AIS US,2010-09-10,2010-07-02,ANTARES PHARMA INC,1016169.0,2021-05-08,2099-12-31
AIT US,2022-02-11,2003-07-25,APPLIED INDUSTRIAL TECH INC,109563.0,2007-04-14,2099-12-31
AIV US,2006-04-28,2003-01-31,APARTMENT INVST & MGMT CO,922864.0,2010-11-13,2016-09-09
AIV US,2006-04-28,2003-01-31,APARTMENT INVST & MGMT CO,922864.0,2010-11-13,2016-09-09
AIV US,2006-04-28,2003-01-31,APARTMENT INVST & MGMT CO,922864.0,2010-11-13,2016-09-09
AIV US,2006-04-28,2003-01-31,APARTMENT INVT &MGMT  -CL A,922864.0,2007-04-14,2010-11-12
AIV US,2006-04-28,2003-01-31,APARTMENT INVT &MGMT  -CL A,922864.0,2007-04-14,2010-11-12
AIV US,2006-04-28,2003-01-31,APARTMENT INVT &MGMT  -CL A,922864.0,2007-04-14,2010-11-12
AIV US,2006-04-28,2003-01-31,APARTMENT INVST & MGMT CO,922864.0,2016-09-10,2099-12-31
AIV US,2006-04-28,2003-01-31,APARTMENT INVST & MGMT CO,922864.0,2016-09-10,2099-12-31
AIV US,2006-04-28,2003-01-31,APARTMENT INVST & MGMT CO,922864.0,2016-09-10,2099-12-31
AIXD US,2006-09-29,2006-06-30,CINEDIGM CORP,1173204.0,2014-08-09,2018-10-12
AIXD US,2006-09-29,2006-06-30,ACCESS INTEGRATED TECH,1173204.0,2007-04-14,2008-04-11
AIXD US,2006-09-29,2006-06-30,ACCESS INTEGRATED TECH,1173204.0,2008-04-12,2009-10-09
AIXD US,2006-09-29,2006-06-30,CINEDIGM CORP,1173204.0,2013-10-13,2014-08-08
AIXD US,2006-09-29,2006-06-30,CINEDIGM DIGITAL CINEMA CORP,1173204.0,2009-10-10,2013-10-12
AIXD US,2006-09-29,2006-06-30,CINEDIGM CORP,1173204.0,2018-10-13,2099-12-31
AIZ US,2022-02-11,2004-10-29,ASSURANT INC,1267238.0,2007-04-14,2099-12-31
AJG US,2022-02-11,2003-01-31,ARTHUR J GALLAGHER & CO,354190.0,2007-04-14,2099-12-31
AJRD US,2022-02-11,2006-10-27,AEROJET ROCKETDYNE HOLDINGS,40888.0,2015-05-10,2099-12-31
AJRD US,2022-02-11,2006-10-27,GENCORP INC,40888.0,2007-04-14,2015-05-09
AKAM US,2022-02-11,2003-04-25,AKAMAI TECHNOLOGIES INC,1086222.0,2007-04-14,2018-10-12
AKAM US,2022-02-11,2003-04-25,AKAMAI TECHNOLOGIES INC,1086222.0,2018-10-13,2099-12-31
AKAO US,2018-04-20,2015-06-26,ACHAOGEN INC,1301501.0,2017-06-10,2099-12-31
AKAO US,2018-04-20,2015-06-26,ACHAOGEN INC,1301501.0,2014-04-12,2017-06-09
AKAO US,2018-04-20,2015-06-26,ACHAOGEN INC  -REDH,1301501.0,2014-02-08,2014-04-11
AKBA US,2022-02-11,2015-08-21,AKEBIA THERAPEUTICS  -REDH,1517022.0,2014-03-08,2014-04-11
AKBA US,2022-02-11,2015-08-21,AKEBIA THERAPEUTICS INC,1517022.0,2014-04-12,2099-12-31
AKCA US,2020-10-09,2020-01-03,AKCEA THERAPEUTICS INC,1662524.0,2019-04-13,2099-12-31
AKCA US,2020-10-09,2020-01-03,AKCEA THERAPEUTICS INC,1662524.0,2017-09-09,2019-04-12
AKCA US,2020-10-09,2020-01-03,AKCEA THRPUTCS INC- REDH,1662524.0,2017-08-12,2017-09-08
AKR US,2006-04-28,2004-04-09,ACADIA REALTY TRUST,899629.0,2007-04-14,2016-09-09
AKR US,2006-04-28,2004-04-09,ACADIA REALTY TRUST,899629.0,2016-09-10,2099-12-31
AKRO US,2022-02-11,2020-03-13,AKERO THERAPEUTICS INC,1744659.0,2019-07-13,2099-12-31
AKRX US,2020-03-06,2010-07-23,AKORN INC,3116.0,2007-04-14,2099-12-31
AKS US,2020-03-06,2003-01-31,AK STEEL HOLDING CORP,918160.0,2007-04-14,2099-12-31
AKTS US,2022-02-11,2021-01-22,AKOUSTIS TECHNOLOGIES INC,1584754.0,2017-04-08,2099-12-31
AKUS US,2021-09-24,2021-03-19,AKOUOS INC,1722271.0,2020-07-11,2099-12-31
AL US,2022-02-11,2012-01-13,AIR LEASE CORP,1487712.0,2011-05-14,2099-12-31
AL US,2022-02-11,2012-01-13,AIR LEASE CORP-REDH,1487712.0,2011-02-12,2011-05-13
ALAB US,2008-02-22,2004-04-02,ALABAMA NATL BANCORPORATION,926966.0,2007-04-14,2099-12-31
ALB US,2022-02-11,2003-01-31,ALBEMARLE CORP,915913.0,2007-04-14,2099-12-31
ALBO US,2022-02-11,2018-06-29,ALBIREO PHARMA INC,1322505.0,2016-12-10,2099-12-31
ALC US,2013-04-05,2007-07-20,ASSISTED LIVING CONCEPTS INC,929994.0,2007-04-14,2099-12-31
ALC US,2013-04-05,2007-07-20,ASSISTED LIVING CONCEPTS INC,929994.0,2007-04-14,2099-12-31
ALC US,2013-04-05,2007-07-20,ALCON INC,1167379.0,2019-04-13,2099-12-31
ALD US,2010-04-02,2004-03-26,ALLIED CAPITAL CORP,3906.0,2007-05-12,2099-12-31
ALD US,2010-04-02,2004-03-26,ALLIED CAPITAL CP,3906.0,2007-04-14,2007-05-11
ALDR US,2019-10-18,2015-01-30,ALDER BIOPHARMACEUTICALS INC,1423824.0,2014-05-10,2099-12-31
ALDR US,2019-10-18,2015-01-30,ALDER BIOPHARMACLS -REDH,1423824.0,2014-04-12,2014-05-09
ALDX US,2022-02-11,2018-09-28,ALDEYRA THERAPEUTICS  -REDH,1341235.0,2014-04-12,2014-05-09
ALDX US,2022-02-11,2018-09-28,ALDEYRA THERAPEUTICS INC,1341235.0,2014-05-10,2099-12-31
ALE US,2022-02-11,2004-04-23,ALLETE INC,66756.0,2007-04-14,2099-12-31
ALEC US,2022-02-11,2019-11-01,ALECTOR INC,1653087.0,2019-03-09,2099-12-31
ALEC US,2022-02-11,2019-11-01,ALECTOR INC -REDH,1653087.0,2019-02-09,2019-03-08
ALEX US,2017-08-25,2013-07-05,ALEXANDER & BALDWIN INC,1545654.0,2012-08-11,2016-09-09
ALEX US,2017-08-25,2013-07-05,ALEXANDER & BALDWIN INC -SPN,1541927.0,2012-07-14,2012-08-10
ALEX US,2017-08-25,2013-07-05,ALEXANDER & BALDWIN INC,1545654.0,2017-09-09,2099-12-31
ALEX US,2017-08-25,2013-07-05,ALEXANDER & BALDWIN INC,1545654.0,2016-09-10,2017-09-08
ALFA US,2007-07-13,2006-10-06,ALFA CORP,743532.0,2007-04-14,2099-12-31
ALG US,2022-02-11,2013-03-15,ALAMO GROUP INC,897077.0,2007-04-14,2099-12-31
ALGM US,2022-02-11,2021-07-23,ALLEGRO MICROSYSTEMS INC,866291.0,2020-12-12,2099-12-31
ALGN US,2022-02-11,2003-07-18,ALIGN TECHNOLOGY INC,1097149.0,2007-04-14,2099-12-31
ALGS US,2022-02-11,2021-07-09,ALIGOS THERAPEUTIC INC -REDH,1799448.0,2020-11-14,2021-05-07
ALGS US,2022-02-11,2021-07-09,ALIGOS THERAPEUTICS INC,1799448.0,2021-05-08,2099-12-31
ALGT US,2022-02-11,2008-04-18,ALLEGIANT TRAVEL CO,1362468.0,2007-04-14,2099-12-31
ALIM US,2015-01-02,2012-03-02,ALIMERA SCIENCES INC,1267602.0,2010-06-12,2011-12-09
ALIM US,2015-01-02,2012-03-02,ALIMERA SCIENCES INC,1267602.0,2010-06-12,2011-12-09
ALIM US,2015-01-02,2012-03-02,ALIMERA SCIENCES INC -REDH,1267602.0,2008-07-12,2010-06-11
ALIM US,2015-01-02,2012-03-02,ALIMERA SCIENCES INC -REDH,1267602.0,2008-07-12,2010-06-11
ALIM US,2015-01-02,2012-03-02,ALIMERA SCIENCES INC,1267602.0,2011-12-10,2099-12-31
ALIM US,2015-01-02,2012-03-02,ALIMERA SCIENCES INC,1267602.0,2011-12-10,2099-12-31
ALJ US,2017-06-30,2006-04-21,ALON USA ENERGY INC,1325955.0,2007-04-14,2099-12-31
ALK US,2022-02-11,2003-01-31,ALASKA AIR GROUP INC,766421.0,2007-04-14,2099-12-31
ALKS US,2022-02-11,2011-10-07,ALKERMES INC,874663.0,2007-04-14,2011-10-07
ALKS US,2022-02-11,2011-10-07,ALKERMES PLC,874663.0,2011-10-08,2011-12-09
ALKS US,2022-02-11,2011-10-07,ALKERMES PLC,1520262.0,2011-12-10,2099-12-31
ALL US,2022-02-11,2003-01-31,ALLSTATE CORP,899051.0,2007-04-14,2099-12-31
ALLE US,2022-02-11,2003-07-04,ALLEGION PLC,1579241.0,2013-12-14,2099-12-31
ALLI US,2010-01-08,2006-05-12,ALLION HEALTHCARE INC,847935.0,2007-04-14,2099-12-31
ALLK US,2022-02-11,2019-04-12,ALLAKOS INC,1564824.0,2018-08-11,2099-12-31
ALLO US,2022-02-11,2019-09-13,ALLOGENE THERAPEUTICS,1737287.0,2018-11-10,2099-12-31
ALLO US,2022-02-11,2019-09-13,ALLOGENE THERAPEUTICS -REDH,1737287.0,2018-10-13,2018-11-09
ALLY US,2022-02-11,2014-10-24,ALLY FINANCIAL INC,40729.0,2010-10-09,2099-12-31
ALLY US,2022-02-11,2014-10-24,GMAC INC,40729.0,2009-11-14,2010-10-08
ALLY US,2022-02-11,2014-10-24,GMAC LLC,40729.0,2007-04-14,2009-11-13
ALN US,2003-07-11,2003-01-31,ALLEN TELECOM INC,3721.0,2007-04-14,2099-12-31
ALNA US,2018-09-14,2018-08-10,ALLENA PHARMACEUTICALS,1624658.0,2017-12-09,2099-12-31
ALNA US,2018-09-14,2018-08-10,ALLENA PHARMACEUTICALS -REDH,1624658.0,2017-11-11,2017-12-08
ALNY US,2022-02-11,2006-06-30,ALNYLAM PHARMACEUTICALS INC,1178670.0,2007-04-14,2099-12-31
ALO US,2008-12-26,2003-01-31,ALPHARMA INC  -CL A,730469.0,2007-04-14,2099-12-31
ALO US,2008-12-26,2003-01-31,ALIO GOLD INC,1502154.0,2017-06-10,2099-12-31
ALO US,2008-12-26,2003-01-31,TIMMINS GOLD CORP,1502154.0,2012-04-14,2017-06-09
ALOG US,2018-06-15,2003-01-31,ANALOGIC CORP,6284.0,2007-04-14,2099-12-31
ALPN US,2021-12-31,2021-07-02,ALPINE IMMUNE SCIENCES INC,1626199.0,2017-09-09,2099-12-31
ALPN US,2021-12-31,2021-07-02,ALPINE IMMUNE SCIENCES INC,1632083.0,2017-08-12,2017-09-08
ALR US,2017-09-29,2005-01-21,ALERE INC,1145460.0,2010-08-14,2099-12-31
ALR US,2017-09-29,2005-01-21,INVERNESS MEDICAL INNOVATNS,1145460.0,2007-04-14,2010-08-13
ALRM US,2022-02-11,2016-06-17,ALARM.COM HOLDINGS INC,1459200.0,2015-07-11,2018-10-12
ALRM US,2022-02-11,2016-06-17,ALARM.COM HOLDINGS INC -REDH,1459200.0,2015-06-13,2015-07-10
ALRM US,2022-02-11,2016-06-17,ALARM.COM HOLDINGS INC,1459200.0,2018-10-13,2099-12-31
ALRS US,2020-09-18,2020-09-11,ALERUS FINANCIAL CORP,903419.0,2007-04-14,2019-11-08
ALRS US,2020-09-18,2020-09-11,ALERUS FINANCIAL CORP,903419.0,2019-11-09,2099-12-31
ALSK US,2011-11-25,2005-02-25,ALASKA COMMUNICATIONS SYS GP,1089511.0,2007-04-14,2099-12-31
ALSN US,2022-02-11,2013-01-11,ALLISON TRANSMISSION HLDGS,1411207.0,2014-05-10,2099-12-31
ALSN US,2022-02-11,2013-01-11,ALLISON TRANSMISSION -REDH,1411207.0,2011-04-09,2012-04-13
ALSN US,2022-02-11,2013-01-11,ALLISON TRANSMISSION HLDGS,1411207.0,2012-04-14,2014-05-09
ALT US,2022-02-11,2021-07-02,ALTIMMUNE INC,1326190.0,2017-05-13,2099-12-31
ALTA US,2021-09-24,2016-09-23,ALTABANCORP,1636286.0,2020-07-11,2099-12-31
ALTA US,2021-09-24,2016-09-23,PEOPLES UTAH BANCORP,1636286.0,2015-06-13,2020-07-10
ALTA US,2021-09-24,2016-09-23,PEOPLES UTAH BANCORP  -REDH,1636286.0,2015-05-10,2015-06-12
ALTE US,2013-04-26,2010-06-04,ALTERRA CAPITAL HOLDINGS LTD,1141719.0,2010-06-12,2099-12-31
ALTE US,2013-04-26,2010-06-04,MAX CAPITAL GROUP LTD,1141719.0,2007-05-12,2010-06-11
ALTE US,2013-04-26,2010-06-04,MAX RE CAPITAL LTD,1141719.0,2007-04-14,2007-05-11
ALTG US,2021-08-13,2021-03-19,ALTA EQUIPMENT GROUP INC,1759824.0,2020-03-14,2099-12-31
ALTH US,2012-04-20,2007-06-29,ALLOS THERAPEUTICS INC,1097264.0,2007-04-14,2099-12-31
ALTM US,2021-10-22,2019-08-02,ALTUS MIDSTREAM COMPANY,1692787.0,2018-12-08,2099-12-31
ALTM US,2021-10-22,2019-08-02,ALTUS MIDSTREAM COMPANY,1692787.0,2018-12-08,2099-12-31
ALTR US,2022-02-11,2003-01-31,ALTERA CORP,768251.0,2007-04-14,2099-12-31
ALTR US,2022-02-11,2003-01-31,ALTAIR ENGINEERING INC,1701732.0,2017-12-09,2099-12-31
ALTR US,2022-02-11,2003-01-31,ALTAIR ENGINEERING INC -REDH,1701732.0,2017-11-11,2017-12-08
ALTU US,2008-04-11,2006-10-20,ALTUS PHARMACEUTICALS INC,1340744.0,2007-04-14,2099-12-31
ALV US,2012-06-22,2003-01-31,AUTOLIV INC,1034670.0,2007-04-14,2099-12-31
ALXN US,2021-07-16,2003-01-31,ALEXION PHARMACEUTICALS INC,899866.0,2007-04-14,2099-12-31
ALXO US,2022-02-11,2021-04-09,ALX ONCOLOGY HOLDI INC,1810182.0,2020-08-08,2099-12-31
ALY US,2011-02-18,2007-08-31,ALLIS-CHALMERS ENERGY INC,3982.0,2007-04-14,2099-12-31
AM US,2022-02-11,2003-04-25,AMERICAN GREETINGS  -CL A,5133.0,2007-04-14,2099-12-31
AM US,2022-02-11,2003-04-25,ANTERO MIDSTREAM PARTNERS LP,1598968.0,2014-11-08,2099-12-31
AM US,2022-02-11,2003-04-25,ANTERO MIDSTREAM PRTNRS-REDH,1598968.0,2014-03-08,2014-11-07
AM US,2022-02-11,2003-04-25,ANTERO MIDSTREAM CORP,1623925.0,2019-04-13,2099-12-31
AM US,2022-02-11,2003-04-25,ANTERO MIDSTREAM GP LP,1623925.0,2018-05-12,2019-04-12
AM US,2022-02-11,2003-04-25,ANTERO RES MIDSTRM MGMT,1623925.0,2017-06-10,2018-05-11
AM US,2022-02-11,2003-04-25,ANTERO RES MIDSTRM MGMT-REDH,1623925.0,2017-05-13,2017-06-09
AMAG US,2020-11-13,2006-06-30,AMAG PHARMACEUTICALS INC,792977.0,2009-09-12,2020-05-08
AMAG US,2020-11-13,2006-06-30,AMAG PHARMACEUTICALS INC,792977.0,2009-09-12,2020-05-08
AMAG US,2020-11-13,2006-06-30,AMAG PHARMACEUTICALS INC,792977.0,2020-05-09,2099-12-31
AMAG US,2020-11-13,2006-06-30,AMAG PHARMACEUTICALS INC,792977.0,2020-05-09,2099-12-31
AMAG US,2020-11-13,2006-06-30,ADVANCED MAGNETICS INC,792977.0,2007-04-14,2007-09-07
AMAG US,2020-11-13,2006-06-30,ADVANCED MAGNETICS INC,792977.0,2007-04-14,2007-09-07
AMAG US,2020-11-13,2006-06-30,AMAG PHARMACEUTICALS INC,792977.0,2007-09-08,2009-09-11
AMAG US,2020-11-13,2006-06-30,AMAG PHARMACEUTICALS INC,792977.0,2007-09-08,2009-09-11
AMAL US,2020-01-03,2019-11-01,AMALGAMATED BK NEW YORK N Y,919192.0,2019-03-09,2021-03-12
AMAL US,2020-01-03,2019-11-01,AMALGAMATED FINANCIAL CORP,1823608.0,2021-03-13,2099-12-31
AMAT US,2022-02-11,2003-01-31,APPLIED MATERIALS INC,6951.0,2007-04-14,2099-12-31
AMB US,2006-01-27,2004-12-10,AMB PROPERTY CORP,1045609.0,2007-04-14,2011-07-08
AMBA US,2022-02-11,2013-08-30,AMBARELLA INC,1280263.0,2012-10-13,2099-12-31
AMBC US,2020-07-31,2014-01-24,AMBAC FINANCIAL GP,874501.0,2007-04-14,2010-11-12
AMBC US,2020-07-31,2014-01-24,AMBAC FINANCIAL GROUP INC,874501.0,2010-11-13,2099-12-31
AMBR US,2019-06-28,2014-12-12,AMBER ROAD INC,1314223.0,2014-04-12,2018-10-12
AMBR US,2019-06-28,2014-12-12,AMBER ROAD INC,1314223.0,2018-10-13,2099-12-31
